mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.03769958019256592,0.0016595125198364258,0.004725813865661621,0.0004042387008666992,4,2,5,0.9,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 5, 'learning_rate': 0.9}",0.6595951988998975,0.6973235714478332,0.6784593851738654,0.018864186273967853,24,0.7922695934345477,0.7632912596784066,0.7777804265564772,0.014489166878070558
0.037719130516052246,0.008649706840515137,0.004990577697753906,7.3909759521484375e-06,4,2,10,0.01,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 10, 'learning_rate': 0.01}",0.530047716587169,0.6895500184271319,0.6097988675071504,0.07975115091998147,144,0.788881697813014,0.7386139031557934,0.7637478004844037,0.025133897328610266
0.03352224826812744,0.0008028745651245117,0.0057381391525268555,0.00021731853485107422,4,2,10,0.1,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 10, 'learning_rate': 0.1}",0.530047716587169,0.6895500184271319,0.6097988675071504,0.07975115091998147,144,0.788881697813014,0.7386139031557934,0.7637478004844037,0.025133897328610266
0.0350874662399292,0.009001851081848145,0.007690072059631348,0.0019878149032592773,4,2,10,0.9,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 10, 'learning_rate': 0.9}",0.5768595197104691,0.6973235714478332,0.6370915455791512,0.06023202586868204,88,0.7914731817814092,0.7626961487436247,0.777084665262517,0.01438851651889228
0.029488563537597656,0.0015082359313964844,0.005087494850158691,0.00023281574249267578,4,2,15,0.01,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 15, 'learning_rate': 0.01}",0.5247419839544449,0.6895500184271319,0.6071460011907884,0.0824040172363435,149,0.7782254222509866,0.715949421853766,0.7470874220523762,0.031138000198610294
0.035465240478515625,0.00907588005065918,0.005359172821044922,2.4318695068359375e-05,4,2,15,0.1,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 15, 'learning_rate': 0.1}",0.526478846184917,0.6895500184271319,0.6080144323060245,0.08153558612110745,147,0.7867297683574683,0.7294323198196176,0.758081044088543,0.02864872426892534
0.032559871673583984,0.0021648406982421875,0.005383610725402832,0.00047338008880615234,4,2,15,0.9,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 15, 'learning_rate': 0.9}",0.5768595197104691,0.6973235714478332,0.6370915455791512,0.06023202586868204,88,0.7914731817814092,0.7626961487436247,0.777084665262517,0.01438851651889228
0.02631831169128418,0.004412412643432617,0.004834175109863281,0.0002713203430175781,4,2,20,0.01,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 20, 'learning_rate': 0.01}",0.5293781045851368,0.6846187381459609,0.6069984213655488,0.07762031678041204,150,0.7584994022418179,0.7108483427551751,0.7346738724984965,0.023825529743321416
0.03367018699645996,0.003865957260131836,0.004659771919250488,0.00022590160369873047,4,2,20,0.1,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 20, 'learning_rate': 0.1}",0.5293781045851368,0.6895500184271319,0.6094640615061344,0.08008595692099757,146,0.7584994022418179,0.715949421853766,0.737224412047792,0.021274990194025956
0.03249192237854004,0.002389192581176758,0.005445957183837891,0.0002815723419189453,4,2,20,0.9,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 20, 'learning_rate': 0.9}",0.5738561393367431,0.6973235714478332,0.6355898553922881,0.06173371605554506,92,0.7861823477064963,0.752278565773671,0.7692304567400836,0.01695189096641264
0.02679455280303955,0.0017396211624145508,0.004889249801635742,3.7670135498046875e-05,4,3,1,0.01,"{'depth': 4, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.5872232464872298,0.7380879828133287,0.6626556146502792,0.07543236816304943,38,0.841710487285279,0.7913458483158271,0.816528167800553,0.025182319484725935
0.03307187557220459,0.0020254850387573242,0.0058280229568481445,0.0008393526077270508,4,3,1,0.1,"{'depth': 4, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.5878120741994726,0.7380879828133287,0.6629500285064006,0.07513795430692805,37,0.8419046463338997,0.7921788241038779,0.8170417352188888,0.024862911115010933
0.023244023323059082,0.0006769895553588867,0.004789471626281738,0.00020682811737060547,4,3,1,0.9,"{'depth': 4, 'iterations': 3, 'l2_leaf_reg': 1, 'learning_rate': 0.9}",0.648421834018803,0.715781265449577,0.68210154973419,0.03367971571538697,6,0.8828393963091803,0.8157076973066517,0.849273546807916,0.03356584950126429
